tile,RUBCNL,x,y,path,../models/res18/res18_ciga_freeze/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_freeze/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_random/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_random/Res50_1000_ep_29.pt,../models/res50/RUBCNL_Res50_freeze/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../models/vgg13/dropout/VGG13_Dropout_ep_29.pt,../models/vgg13/base_model/VGG13_ep_29.pt,../models/vgg13/random_weights/VGG13_ep_29.pt
p007_41_7.tiff,0.8129554678457500,6474,1170,../../Training_Data/p007/Tiles_156/p007_41_7.tiff,0.1731210798025130,0.0550048574805259,0.0715264678001403,1.013760328292850,0.0411791913211345,0.5720542073249820,1.042022943496700,0.9052259922027590,-0.0990965068340301,-0.0327165946364402,-0.0313975885510444,0.8937586545944210,0.7194572687149050,0.0547261163592338,0.0312258210033178,0.0894583091139793,0.0284348577260971,-0.015718737617135000
p007_42_7.tiff,0.1904260424134580,6630,1170,../../Training_Data/p007/Tiles_156/p007_42_7.tiff,0.955849826335907,-0.4635150730609890,1.3072408437728900,0.260808378458023,-0.0015191696584224,0.621537446975708,0.1228790804743770,0.1687306016683580,0.904570460319519,0.9617210626602170,0.1140111461281780,0.3065362870693210,0.3901169896125790,0.2273353338241580,0.2105651497840880,0.303404152393341,0.0249518044292926,-0.01793217472732070
p007_43_7.tiff,-0.871550429201091,6786,1170,../../Training_Data/p007/Tiles_156/p007_43_7.tiff,0.0767453610897064,-0.2496327608823780,0.1093387007713320,-0.6345292329788210,-0.3417860269546510,-0.1223518103361130,-0.8808713555336000,-0.9581005573272700,-0.1008354127407070,-0.1658772230148320,0.1424089521169660,-0.9747219681739810,-0.9830315709114080,-0.3163788020610810,-0.0739819705486297,0.087711676955223,0.031858280301094,-0.013153641484677800
p007_44_7.tiff,0.1904260424134580,6942,1170,../../Training_Data/p007/Tiles_156/p007_44_7.tiff,-0.298076719045639,-0.0117983147501945,-0.6052778959274290,-0.1149148344993590,-0.0444223992526531,-0.1411641985177990,-0.1905500590801240,0.2978652417659760,-0.3260094225406650,-0.2830463647842410,0.1630605459213260,0.1586358547210690,-0.5074225068092350,-0.4654152989387510,-0.2152047753334050,-0.1660273969173430,0.0233325585722923,-0.012626463547349000
p007_45_7.tiff,0.1904260424134580,7098,1170,../../Training_Data/p007/Tiles_156/p007_45_7.tiff,-0.0920767933130264,-0.2833250761032100,0.5618518590927120,0.0212128795683383,0.2000235468149190,0.3369476199150090,0.0150639191269874,0.2129388153553010,0.4333735704422000,0.4634445309638980,0.1275320202112200,0.4019953608512880,0.6334844827651980,0.8000845909118650,0.3186183571815490,0.3192736208438870,0.0232496503740549,-0.015394995920360100
p007_46_7.tiff,1.255012659126360,7254,1170,../../Training_Data/p007/Tiles_156/p007_46_7.tiff,1.5736249685287500,-0.5268685221672060,1.4692010879516600,1.0862752199173000,0.7505885362625120,1.179394245147710,1.3536434173584000,1.294682502746580,0.9725164175033570,1.048912763595580,-0.081630952656269,1.4936339855194100,1.5257049798965500,2.0046417713165300,0.7071694135665890,0.3678966760635380,0.021048467606306,-0.017597950994968400
p007_47_7.tiff,1.5980522772339400,7410,1170,../../Training_Data/p007/Tiles_156/p007_47_7.tiff,1.1699992418289200,-0.6132533550262450,1.289455533027650,1.6826248168945300,0.7088356614112850,1.223910570144650,1.4449893236160300,1.7612261772155800,1.062602162361150,0.9934989809989930,-0.4245277345180510,1.676795244216920,0.946847915649414,0.8290712833404540,0.2495475858449940,0.0897672399878501,0.028745437040925,-0.021821163594722700
p007_1_8.tiff,-0.871550429201091,234,1326,../../Training_Data/p007/Tiles_156/p007_1_8.tiff,-0.1409162580966950,-0.36436727643013,-0.7495245933532720,-0.942434310913086,-0.379142165184021,-0.5823485851287840,-0.873641312122345,-0.927984893321991,-0.351376473903656,-0.4365970492362980,-0.5453016757965090,-0.9360217452049260,-0.5649023056030270,-0.4210290908813480,-0.2402168065309520,-0.1184665858745580,0.0331810414791107,-0.015112546272575900
p007_2_8.tiff,-0.871550429201091,390,1326,../../Training_Data/p007/Tiles_156/p007_2_8.tiff,-0.5165665149688720,-0.2882529199123380,-0.4646200835704800,-0.8515381217002870,-0.2905877828598020,-0.5121634602546690,-0.9109941720962520,-0.9255562424659730,-0.6975076198577880,-0.6699662208557130,-0.5421985387802120,-0.9597471356391910,-0.382199764251709,-0.2756990790367130,-0.2773571610450740,-0.3457451164722440,0.0263872519135475,-0.01981782168149950
p007_3_8.tiff,-0.871550429201091,546,1326,../../Training_Data/p007/Tiles_156/p007_3_8.tiff,-0.4092684388160710,-0.1860071271657940,-0.5990490913391110,-0.8736318349838260,-0.325151115655899,-0.6829316020011900,-0.7046214938163760,-0.9781010150909420,-0.2377369552850720,-0.3457846641540530,-0.3578152358531950,-0.852119505405426,-0.7092897891998290,-0.4212720990180970,-0.2952119410037990,-0.3754910230636600,0.0252323970198631,-0.009397576563060280
p007_4_8.tiff,-0.871550429201091,702,1326,../../Training_Data/p007/Tiles_156/p007_4_8.tiff,0.0096041895449161,-0.3130470216274260,-0.4274453222751620,-0.7250171303749080,-0.2792479991912840,-0.4688677787780760,-0.6984198093414310,-0.8972939252853390,-0.71514892578125,-0.5539262294769290,-0.2494686245918270,-0.971425473690033,-0.3713545203208920,-0.624652087688446,-0.2369089424610140,-0.0787906646728515,0.0120839346200227,-0.00980435498058796
p007_5_8.tiff,0.8129554678457500,858,1326,../../Training_Data/p007/Tiles_156/p007_5_8.tiff,0.0386899225413799,-0.3268881440162660,0.0773448646068573,0.9706703424453740,0.154880866408348,-0.3429581522941590,0.6626456379890440,0.969025194644928,-0.2785010635852810,-0.2646797299385070,-0.3356745541095730,0.779106616973877,0.2001341432332990,-0.2736353874206540,-0.1247845366597180,-0.2125018686056140,0.0383155643939971,-0.017420966178178800
p007_6_8.tiff,-0.871550429201091,1014,1326,../../Training_Data/p007/Tiles_156/p007_6_8.tiff,0.2797367572784420,-0.324083924293518,-0.4681359231472020,-0.6012980937957760,-0.3053624033927920,-0.4012673497200010,-0.8150436282157900,-0.7911249995231630,-0.3685728013515470,-0.3520495593547820,-0.5169287919998170,-0.9251661896705630,-0.605074405670166,-0.2054078876972200,-0.0733369663357734,-0.3215281665325170,0.0308663453906774,-0.017147565260529500
p007_7_8.tiff,-0.871550429201091,1170,1326,../../Training_Data/p007/Tiles_156/p007_7_8.tiff,-0.0714531987905502,-0.4822655618190770,-0.1153993606567380,-0.9368113279342650,-0.3060829937458040,-0.8086477518081670,-0.9472625255584720,-0.852260172367096,-0.1091784089803700,-0.2751355469226840,-0.647255539894104,-0.9387311339378360,-0.5476803183555600,-0.7233410477638250,-0.3491701185703280,-0.4825159013271330,0.0262591242790222,-0.024793945252895400
p007_8_8.tiff,-0.871550429201091,1326,1326,../../Training_Data/p007/Tiles_156/p007_8_8.tiff,-0.2233833521604540,-0.3379729092121120,-0.4621846377849580,-1.063602328300480,-0.3363138735294340,-0.8121321797370910,-0.8998852968215940,-0.8923763036727910,-0.3774439096450810,-0.3935046195983890,-0.6974465847015380,-0.9111731648445130,-0.7233815789222720,-0.0463204011321067,-0.183475524187088,-0.2074446976184850,0.0199562292546033,-0.011503508314490300
p007_9_8.tiff,-0.871550429201091,1482,1326,../../Training_Data/p007/Tiles_156/p007_9_8.tiff,-0.2850737273693080,-0.3234451115131380,-0.4520681202411650,-0.8067604303359990,-0.2439296096563340,-0.5991083383560180,-0.7789258360862730,-0.9869474172592160,-0.4124839603900910,-0.4741386473178860,-0.7953376770019530,-0.9916909337043760,-0.6384484767913820,-0.1246809139847760,-0.2338628321886060,-0.1514391899108890,0.0264827534556388,-0.019750401377677900
p007_10_8.tiff,-0.871550429201091,1638,1326,../../Training_Data/p007/Tiles_156/p007_10_8.tiff,-0.0082979425787925,-0.263701856136322,-0.354755699634552,-0.707322895526886,-0.1660010367631910,-0.4953163266181950,-0.8483464121818540,-1.0244793891906700,0.0435059368610382,-0.031052017584443,-0.3678905367851260,-0.9406611919403080,0.0580826550722122,0.0943575277924537,-0.1175482049584390,-0.1790061146020890,0.0266799628734588,-0.021971270442009000
p007_11_8.tiff,-0.871550429201091,1794,1326,../../Training_Data/p007/Tiles_156/p007_11_8.tiff,-0.2638073265552520,-0.1894620209932330,-0.3327368199825290,-0.7687313556671140,-0.3502432405948640,-0.4688589572906490,-0.7220492959022520,-0.903117060661316,-0.3351002633571630,-0.4172218739986420,-0.3044842481613160,-0.9412444233894350,-0.915588915348053,-0.4724134802818300,-0.2202567607164380,-0.3863928318023680,0.026113923639059,-0.017897343263030100
p007_12_8.tiff,0.1904260424134580,1950,1326,../../Training_Data/p007/Tiles_156/p007_12_8.tiff,-0.1159808486700060,-0.1655634641647340,-0.297097384929657,0.4527778923511510,-0.1725218892097470,-0.3762359619140630,0.3657190799713140,0.1482840329408650,-0.2645017504692080,-0.2623529732227330,-0.1408052891492840,0.1893163323402400,0.0604508221149444,-0.2165341973304750,-0.0883553177118301,-0.1601969301700590,0.0221423245966434,-0.022331494837999300
p007_13_8.tiff,0.1904260424134580,2106,1326,../../Training_Data/p007/Tiles_156/p007_13_8.tiff,0.0059517063200473,-0.3546115159988400,-0.1242437958717350,0.7972283959388730,0.0281791202723979,-0.086875632405281,0.4457521736621860,0.2031281143426900,-0.3163771033287050,-0.3393367528915410,-0.4271273612976070,0.1793071180582050,-0.060158647596836,-0.1383308470249180,-0.1679409742355350,-0.1371522396802900,0.0153180491179227,-0.015310708433389700
p007_14_8.tiff,1.5980522772339400,2262,1326,../../Training_Data/p007/Tiles_156/p007_14_8.tiff,0.5733194947242740,-0.603787362575531,1.0061488151550300,0.8959816694259640,0.4891564548015590,0.9048252105712890,1.3701279163360600,1.8253047466278100,0.2449893504381180,0.3274882137775420,-0.1339552700519560,1.6961126327514600,1.1382888555526700,0.3834518194198610,0.0860131829977035,0.2332754284143450,0.0266599953174591,-0.02475857175886630
p007_15_8.tiff,0.1904260424134580,2418,1326,../../Training_Data/p007/Tiles_156/p007_15_8.tiff,0.1919334530830380,-0.299081951379776,0.6037812232971190,-0.0575533211231231,0.3846646845340730,0.0810223966836929,0.2498306334018710,0.1578832864761350,0.1915915757417680,0.3383639454841610,-0.3395566642284390,0.1676922440528870,-0.2364009469747540,0.0113072507083415,0.0580727458000183,0.0861315429210662,0.0287935733795166,-0.018893396481871600
p007_16_8.tiff,1.5980522772339400,2574,1326,../../Training_Data/p007/Tiles_156/p007_16_8.tiff,0.2812231183052060,-0.4590244889259340,0.7200207710266110,1.9280145168304400,0.6808067560195920,0.5382532477378850,1.9554153680801400,1.8451461791992200,0.129391461610794,0.1662230640649800,-0.226984828710556,1.6477380990982100,1.342169165611270,0.4522085785865780,0.0180997233837842,-0.0272993277758359,0.0201151371002197,-0.01687215454876420
p007_17_8.tiff,2.115504136474970,2730,1326,../../Training_Data/p007/Tiles_156/p007_17_8.tiff,0.5522719025611880,-0.2393271625041960,0.4565231502056120,2.211738348007200,0.7579100131988530,0.7587671279907230,2.470032215118410,2.23673152923584,0.5176513195037840,0.5309403538703920,-0.209867238998413,2.3880858421325700,1.2121028900146500,0.7946501970291140,0.267088383436203,0.0312429126352071,0.0213388055562973,-0.020342649891972500
p007_18_8.tiff,0.8129554678457500,2886,1326,../../Training_Data/p007/Tiles_156/p007_18_8.tiff,0.4727711677551270,-0.2282138615846630,0.4323348701000210,1.0399823188781700,0.2754093706607820,0.2503572106361390,0.9279006123542790,0.909826397895813,0.1737243235111240,0.234670877456665,-0.2273716926574710,0.95773583650589,0.6878207325935360,0.104100801050663,0.100503921508789,0.054818220436573,0.0264672078192234,-0.01338009163737300
p007_19_8.tiff,0.8129554678457500,3042,1326,../../Training_Data/p007/Tiles_156/p007_19_8.tiff,0.556402862071991,-0.4349746406078340,0.4093911945819860,0.801074743270874,0.6423214673995970,0.2941168546676640,1.0020663738250700,0.9421334266662600,0.5129638910293580,0.5409084558486940,-0.3121693432331090,1.0710042715072600,0.863929033279419,0.5753241777420040,0.1917866170406340,0.2315595895051960,0.0281911380589008,-0.015401242300868000
p007_20_8.tiff,-0.871550429201091,3198,1326,../../Training_Data/p007/Tiles_156/p007_20_8.tiff,0.0038019008934497,-0.2780391275882720,-0.4964677989482880,-1.083181858062740,-0.3220957815647130,-0.5326449871063230,-1.0757136344909700,-0.9996029138565060,-0.0481593459844589,-0.005474554374814,-0.337110161781311,-0.84089595079422,-0.7469727396965030,-0.581111490726471,-0.2355883568525310,-0.1911431401968000,0.0241333693265914,-0.01645316183567050
p007_21_8.tiff,-0.871550429201091,3354,1326,../../Training_Data/p007/Tiles_156/p007_21_8.tiff,-0.2302287369966510,-0.3225444555282590,-0.3524701595306400,-1.1923775672912600,-0.2816120386123660,-0.4584068655967710,-0.8627729415893560,-0.9273101091384890,-0.5355439782142640,-0.4788900911808010,-0.542550265789032,-0.9862474799156190,-0.7555124759674070,-0.2151049971580510,-0.3133226633071900,-0.3331477642059330,0.0283012334257364,-0.01892167702317240
p007_22_8.tiff,1.5980522772339400,3510,1326,../../Training_Data/p007/Tiles_156/p007_22_8.tiff,-0.0343326888978481,-0.4017363488674160,0.6835023164749150,1.68206524848938,0.6559641361236570,0.2377659231424330,1.6630394458770800,1.6347063779830900,-0.1465399414300920,-0.0973207205533981,0.1303237229585650,1.781740665435790,1.0430716276168800,0.6210894584655760,0.1691748648881910,0.1170732527971270,0.0264924280345439,-0.016742154955864000
p007_23_8.tiff,1.255012659126360,3666,1326,../../Training_Data/p007/Tiles_156/p007_23_8.tiff,0.2795148193836210,-0.4177168607711790,0.8926725387573240,1.472874879837040,0.5462413430213930,-0.302498996257782,1.4766210317611700,1.2939369678497300,0.5284913778305050,0.4367302358150480,-0.1107560917735100,1.432434320449830,0.99834942817688,1.4678676128387500,0.5094317197799680,-0.0069632623344659,0.0261345710605382,-0.019407445564866100
p007_24_8.tiff,0.8129554678457500,3822,1326,../../Training_Data/p007/Tiles_156/p007_24_8.tiff,0.1848388463258740,-0.343038409948349,0.841444730758667,1.0892329216003400,0.4542318284511570,0.4752980470657350,0.7850103378295900,0.8008732795715330,0.232985571026802,0.2006171345710750,-0.2476570904254910,0.9112454056739810,0.939937710762024,0.5838689208030700,0.0778196230530738,-0.0562595278024673,0.0267646610736846,-0.01809351146221160
p007_25_8.tiff,0.1904260424134580,3978,1326,../../Training_Data/p007/Tiles_156/p007_25_8.tiff,-0.0312252976000309,-0.049341581761837,0.160647764801979,0.2968936264514920,0.452306181192398,-0.0732560604810714,-0.06598362326622,0.3542464077472690,-0.283558189868927,-0.34798464179039,-0.0075909812003374,0.3624632656574250,0.5713729858398440,0.394277811050415,0.0100802537053823,0.1853478103876110,0.01986650750041,-0.016274787485599500
p007_26_8.tiff,0.1904260424134580,4134,1326,../../Training_Data/p007/Tiles_156/p007_26_8.tiff,0.0396480374038219,-0.2055942118167880,0.400090605020523,0.2678470015525820,0.2101352661848070,-0.2371979653835300,-0.4028163552284240,0.2508807778358460,0.3572421073913570,0.4212532639503480,-0.0268621165305376,0.3720994591712950,0.1231514066457750,0.3542261719703670,0.0913545936346054,-0.1829815208911900,0.026192121207714,-0.012784048914909400
p007_27_8.tiff,0.1904260424134580,4290,1326,../../Training_Data/p007/Tiles_156/p007_27_8.tiff,-0.1393911093473430,-0.0037524197250604,-0.1051182150840760,0.1853344291448590,-0.0216810964047908,-0.2312898933887480,0.261762797832489,0.2069434523582460,0.4508573710918430,0.4618462920188900,-0.0974064096808433,0.2039669156074520,0.0294844042509794,0.1127925217151640,0.1248731166124340,-0.1456192284822460,0.0243254508823156,-0.02340419963002210
p007_28_8.tiff,-0.871550429201091,4446,1326,../../Training_Data/p007/Tiles_156/p007_28_8.tiff,0.2395146936178210,-0.1619237810373310,0.2267637401819230,-0.8803980946540830,-0.0678471475839614,-0.271323025226593,-0.8104507923126220,-0.8564695715904240,0.0578354895114898,0.1298435926437380,-0.0097201857715845,-0.8822341561317440,-0.0507529377937316,0.7326644062995910,0.3187433779239650,-0.0630616024136543,0.029127737507224,-0.018224751576781300
p007_29_8.tiff,1.255012659126360,4602,1326,../../Training_Data/p007/Tiles_156/p007_29_8.tiff,0.5319437384605410,-0.0878530815243721,0.1290681064128880,1.2748804092407200,0.4365633130073550,0.065090999007225,0.9863643050193790,1.3486604690551800,0.2154945880174640,0.230704128742218,-0.3945977687835690,1.486063003540040,0.7000486850738530,0.0841765403747558,-0.0377364009618759,-0.0539216846227645,0.0206840969622135,-0.017913252115249600
p007_30_8.tiff,0.1904260424134580,4758,1326,../../Training_Data/p007/Tiles_156/p007_30_8.tiff,0.055040281265974,-0.0869768187403678,0.0098568387329578,0.05000601708889,-0.2343097776174550,-0.0884231328964233,0.306126058101654,0.2505565881729130,0.0338942259550094,0.0764485299587249,0.0557091608643531,0.2581647336483000,0.4101828932762150,0.4638429284095760,0.1661375164985660,0.2144409567117690,0.0256328247487545,-0.02251950092613700
p007_31_8.tiff,0.1904260424134580,4914,1326,../../Training_Data/p007/Tiles_156/p007_31_8.tiff,-0.1523934304714200,0.0292154755443334,-0.3115300238132480,0.3398680090904240,-0.1978956311941150,-0.4438153505325320,0.0562143549323082,0.1127236410975460,-0.4646994471549990,-0.3900822699069980,0.0554275587201118,0.4316499531269070,-0.047882467508316,-0.0290173962712287,-0.043957844376564,0.1757752001285550,0.0226128529757261,-0.01483568362891670
p007_32_8.tiff,-0.871550429201091,5070,1326,../../Training_Data/p007/Tiles_156/p007_32_8.tiff,-0.297595739364624,0.0306951683014631,-0.5729228854179380,-0.7172895669937130,-0.1992788165807720,-0.6351161003112790,-0.6764434576034550,-0.9088132381439210,-0.1055724918842320,-0.1162630394101140,-0.1816809177398680,-0.8560025691986080,-0.4063871204853060,-0.4507937133312230,-0.1790710538625720,0.0944827795028686,0.0246414989233016,-0.015492763370275500
p007_33_8.tiff,-0.871550429201091,5226,1326,../../Training_Data/p007/Tiles_156/p007_33_8.tiff,-0.1230386644601820,0.0941368713974952,-0.7264703512191770,-0.8130336999893190,-0.4502314031124120,-0.7525337934494020,-0.727512538433075,-0.8593460321426390,-0.2478456646203990,-0.2119192779064180,-0.0817503929138183,-0.5937793850898740,-0.6967340111732480,-0.5660296082496640,-0.1105744540691380,-0.0533384010195732,0.0251110699027776,-0.015942370519042000
p007_34_8.tiff,0.8129554678457500,5382,1326,../../Training_Data/p007/Tiles_156/p007_34_8.tiff,-0.1377107053995130,-0.2575718760490420,0.4077908098697660,0.4031704664230350,0.0708149373531341,-0.2474036067724230,0.9947248101234440,0.8777652382850650,-0.2632032632827760,-0.2382914125919340,-0.0080341827124357,0.9659095406532290,0.6338921189308170,-0.1243032738566400,0.0404651165008544,0.1463773846626280,0.0240385867655277,-0.017109140753746000
p007_35_8.tiff,0.8129554678457500,5538,1326,../../Training_Data/p007/Tiles_156/p007_35_8.tiff,0.2516770362854000,-0.396274596452713,0.7958593368530270,0.8106763362884520,0.2018461674451830,0.2631013989448550,0.978463351726532,0.7569630742073060,0.2565914392471310,0.3018760979175570,0.0690131410956382,0.8190913796424870,0.6150989532470700,0.1077469065785410,0.3238973021507260,-0.0325544849038124,0.0235380306839942,-0.015258650295436400
p007_36_8.tiff,0.1904260424134580,5694,1326,../../Training_Data/p007/Tiles_156/p007_36_8.tiff,-0.3964593112468720,-0.1333565711975100,-0.0944137275218963,0.104170486330986,-0.1403717994689940,-0.3704830408096310,0.3069885671138760,0.2327537983655930,-0.2847217321395870,-0.2330445945262910,-0.1229261383414270,0.3277935981750490,-0.1387601345777510,0.0980776399374008,0.1009036600589750,0.0707850456237793,0.0243658907711505,-0.018424157053232200
p007_37_8.tiff,-0.871550429201091,5850,1326,../../Training_Data/p007/Tiles_156/p007_37_8.tiff,0.1965443789958950,-0.2022732943296430,0.1994344145059590,-0.6843161582946780,-0.052236083894968,-0.3317593336105350,-0.991401731967926,-0.8861333131790160,-0.3206604719161990,-0.3081336915493010,-0.3066594004631040,-0.876575231552124,-0.2603960037231450,-0.1357104480266570,-0.1260802447795870,0.0860874727368354,0.0193584151566028,-0.011741803959012000
p007_38_8.tiff,0.1904260424134580,6006,1326,../../Training_Data/p007/Tiles_156/p007_38_8.tiff,0.1722105592489240,-0.2203554064035420,0.4002649486064910,0.1352586895227430,0.2437481731176380,0.2640222311019900,0.3197489380836490,0.1777381151914600,0.0652209669351577,0.2036159783601760,0.0521740913391113,0.3990205228328710,0.2944778203964230,0.4278863668441770,0.2462195008993150,0.3503948748111730,0.0217248797416687,-0.014763557352125600
p007_39_8.tiff,0.8129554678457500,6162,1326,../../Training_Data/p007/Tiles_156/p007_39_8.tiff,0.01361870393157,-0.1974057257175450,0.4287582337856290,1.0044786930084200,0.4158986508846280,0.9159624576568600,0.695854127407074,0.7383330464363100,0.4966737627983090,0.5333424210548400,-0.1277185380458830,0.8299193382263180,0.0019734185189008,0.2156145274639130,0.0713416561484336,0.1343371719121930,0.0266757272183895,-0.016828173771500600
p007_40_8.tiff,1.255012659126360,6318,1326,../../Training_Data/p007/Tiles_156/p007_40_8.tiff,0.7577505111694340,-0.4795967936515810,0.9748996496200560,1.365858554840090,0.6918691396713260,0.7621699571609500,1.30247700214386,1.3583019971847500,0.9576779007911680,1.050694704055790,-0.1588377952575680,1.4284765720367400,1.148026704788210,0.7923470735549930,0.2883658707141880,0.1737957298755650,0.0255050603300333,-0.012678714469075200
p007_41_8.tiff,1.5980522772339400,6474,1326,../../Training_Data/p007/Tiles_156/p007_41_8.tiff,0.836825430393219,-0.5502021908760070,1.411010503768920,1.542061686515810,0.6145362854003910,0.4669699072837830,1.4265474081039400,1.6988558769226100,1.1903929710388200,1.425285816192630,0.0276138763874769,1.7808141708374000,1.1148325204849200,0.6788531541824340,0.3624868392944340,0.4518263638019560,0.0335200913250446,-0.006231951527297500
p007_42_8.tiff,1.5980522772339400,6630,1326,../../Training_Data/p007/Tiles_156/p007_42_8.tiff,-0.039306852966547,-0.6861011385917660,1.067659616470340,1.7549244165420500,0.4086591899394990,1.4140164852142300,1.8302514553070100,1.6897889375686600,0.5083809494972230,0.8156933784484860,-0.1954761296510700,1.751190185546880,0.805118978023529,-0.0978497043251991,-0.0041365083307027,-0.1039760038256650,0.0298425946384668,-0.01752813160419460
p007_43_8.tiff,-0.871550429201091,6786,1326,../../Training_Data/p007/Tiles_156/p007_43_8.tiff,-0.1379331946372990,-0.2400701642036440,-0.0524638406932354,-0.7627743482589720,-0.1187808960676190,-0.2442000955343250,-0.8636963367462160,-0.9209962487220760,-0.2748254537582400,-0.1823491305112840,-0.2564234137535100,-0.9605087637901310,-0.5561193823814390,-0.3641787767410280,-0.2222865968942640,-0.1282652020454410,0.0264242198318243,-0.013953618705272700
p007_44_8.tiff,-0.871550429201091,6942,1326,../../Training_Data/p007/Tiles_156/p007_44_8.tiff,-0.0982128381729126,-0.1061764657497410,-0.3965997397899630,-0.5780642032623290,-0.302335649728775,-0.0797641277313232,-0.5993527770042420,-0.9422725439071660,-0.6033644080162050,-0.6158670783042910,0.1334215104579930,-0.8566708564758300,-0.8077151775360110,-0.2025521993637090,-0.1974474936723710,-0.1480491310358050,0.0187902618199586,-0.014500144869089100
p007_45_8.tiff,1.5980522772339400,7098,1326,../../Training_Data/p007/Tiles_156/p007_45_8.tiff,0.2765558362007140,-0.3796469867229460,0.8280823230743410,1.3691322803497300,0.6351959109306340,0.8205884099006650,1.4412106275558500,1.6881389617919900,0.4642175436019900,0.4304437339305880,0.2329796850681310,1.8328564167022700,1.140467882156370,0.3681289255619050,0.1640539169311520,0.1240159720182420,0.0259781181812286,-0.010654198005795500
p007_46_8.tiff,1.5980522772339400,7254,1326,../../Training_Data/p007/Tiles_156/p007_46_8.tiff,1.5237267017364500,-0.5930160880088810,1.5864967107772800,1.3186891078949000,0.617923378944397,1.272854566574100,1.3585299253463700,1.71093487739563,1.3387069702148400,1.3029793500900300,0.024160074070096,1.7214686870575000,1.471073865890500,1.4718451499939000,0.6711114645004270,0.4373036623001100,0.0287976842373609,-0.016024522483348800
p007_47_8.tiff,1.255012659126360,7410,1326,../../Training_Data/p007/Tiles_156/p007_47_8.tiff,1.7331010103225700,-0.6707745790481570,1.713003635406490,1.1135156154632600,0.6253230571746830,0.9898624420166020,1.0325403213501000,1.342975378036500,0.7343595027923580,0.7029738426208500,0.1850374639034270,1.3862190246582000,1.3503601551055900,1.3234667778015100,0.5989846587181090,0.4372781217098240,0.0308787208050489,-0.011897438205778600
p007_48_8.tiff,1.255012659126360,7566,1326,../../Training_Data/p007/Tiles_156/p007_48_8.tiff,1.1060510873794600,-0.6160640120506290,1.678130030632020,1.3778891563415500,0.7546678781509400,1.1780622005462600,0.9238661527633670,1.2353841066360500,0.683845043182373,0.7669275999069210,-0.1469717770814900,1.2302398681640600,1.7860987186431900,1.3675483465194700,0.6272806525230410,0.4273336231708530,0.0245441924780607,-0.0139853460714221
p007_49_8.tiff,1.8784148248682400,7722,1326,../../Training_Data/p007/Tiles_156/p007_49_8.tiff,1.6398098468780500,-0.8304464221000670,1.8470377922058100,1.8665215969085700,0.841187596321106,1.1931869983673100,1.8419036865234400,2.026624917984010,0.8178334832191470,0.9097995162010190,-0.1748009771108630,2.1235032081604000,1.6033927202224700,1.1890075206756600,0.4531510770320890,0.3564774990081790,0.0279521327465772,-0.013861330226063700
p007_50_8.tiff,2.115504136474970,7878,1326,../../Training_Data/p007/Tiles_156/p007_50_8.tiff,0.4276998043060300,-0.5718692541122440,1.145691990852360,1.5849546194076500,0.6675105094909670,1.2733969688415500,1.3864742517471300,2.255713701248170,0.0623019859194755,0.028314596042037,-0.6144805550575260,2.257526159286500,1.2920798063278200,0.5663458108901980,0.0047823432832956,0.4804072380065920,0.0256595760583877,-0.019501591101288800
p007_51_8.tiff,1.5980522772339400,8034,1326,../../Training_Data/p007/Tiles_156/p007_51_8.tiff,-0.2702435553073880,-0.3806580007076260,0.2141932100057600,1.1765832901001000,0.3346621096134190,0.5909289121627810,1.0493230819702100,1.690322756767270,0.0961639583110809,0.0191371235996484,-0.7941699028015140,1.679793357849120,0.7533248066902160,-0.1363361179828640,-0.2071426808834080,-0.1407237201929090,0.0301800016313791,-0.01552235335111620
p007_4_9.tiff,-0.871550429201091,702,1482,../../Training_Data/p007/Tiles_156/p007_4_9.tiff,-0.1272614151239400,-0.3414065539836880,-0.512809693813324,-0.739625871181488,-0.2841594815254210,-0.3188402056694030,-0.6809114217758180,-0.9278051853179930,-0.6124416589736940,-0.6229361891746520,-0.2263187021017070,-0.9121151566505430,-0.8784862756729130,-0.2245904505252840,-0.1681125313043590,-0.1759270429611210,0.0298642199486494,-0.01567014493048190
