tile,RUBCNL,x,y,path,../models/res18/RUBCNL_Res18/Res18_1000_ep_29.pt,../models/res18/res18_ciga_freeze/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_freeze/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_random/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_random/Res50_1000_ep_29.pt,../models/res50/RUBCNL_Res50_freeze/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../models/vgg13/dropout/VGG13_Dropout_ep_29.pt,../models/vgg13/base_model/VGG13_ep_29.pt,../models/vgg13/random_weights/VGG13_ep_29.pt
p008_61_7.tiff,-0.72998047,9594,1170,../../Test_Data/p008/Tiles_156/p008_61_7.tiff,0.0027228575199842,-0.5183320641517639,-0.0571185946464538,-0.30801722407341,-0.6213387250900269,-0.2963444888591766,-0.7450794577598572,-0.9497804045677184,-0.5933183431625366,-0.3556675910949707,-0.4061035215854645,0.0300795976072549,0.3917638957500458,-0.6016935110092163,-0.8379511833190918,-0.1993101984262466,0.0162152629345655,0.0226523838937282,-0.01459620799869299
p008_62_7.tiff,-0.72998047,9750,1170,../../Test_Data/p008/Tiles_156/p008_62_7.tiff,0.0590608343482017,-0.3286994099617004,-0.1807370483875274,-0.2546732723712921,-1.0179343223571775,-0.2871120274066925,-0.463331937789917,0.0687433257699012,-0.5484784841537476,-0.3208504319190979,-0.3113920390605926,-0.3758774697780609,-0.0690154880285263,-0.7523565292358398,-0.7058629393577576,-0.3836914300918579,-0.0809526219964027,0.0266357623040676,-0.013573484495282173
p008_63_7.tiff,-0.72998047,9906,1170,../../Test_Data/p008/Tiles_156/p008_63_7.tiff,0.2044926285743713,-1.5207217931747437,-0.7867516279220581,-0.0591622330248355,-2.328845262527466,-0.9266058206558228,-0.104848988354206,-0.6939712166786194,-0.4936458766460418,0.0102394726127386,0.0548418462276458,-0.5405420064926147,-2.09106969833374,-1.496977925300598,-2.110203266143799,-1.0131182670593262,-0.5079047679901123,0.0257823541760444,-0.0078368429094553
p008_6_8.tiff,1.315302,1014,1326,../../Test_Data/p008/Tiles_156/p008_6_8.tiff,0.0356766283512115,-0.6233589053153992,-0.1364543288946151,-0.6027045249938965,-0.8627938032150269,-0.0535824410617351,-0.6071065664291382,-0.6725549101829529,-0.2900974452495575,-0.5618689060211182,-0.591097891330719,-0.3886439502239227,-0.5715517401695251,-0.7144937515258789,-0.6207711696624756,-0.3125150501728058,-0.3545893430709839,0.0248773545026779,-0.021713269874453545
p008_7_8.tiff,-0.72998047,1170,1326,../../Test_Data/p008/Tiles_156/p008_7_8.tiff,0.0108203869313001,-0.4132075011730194,0.1205606535077095,-0.6394272446632385,-1.2240979671478271,-0.4074291884899139,-0.406161904335022,-0.587769627571106,-0.8106492757797241,-0.6162145137786865,-0.5991716980934143,-0.4618251621723175,-0.4911884367465973,-0.91133451461792,-0.6175438165664673,-0.3272084295749664,-0.2068412899971008,0.0281047113239765,-0.013044726103544235
p008_8_8.tiff,-0.72998047,1326,1326,../../Test_Data/p008/Tiles_156/p008_8_8.tiff,-0.0129875559359788,-0.6396384239196777,0.0523208230733871,-0.5659911036491394,-0.8509421944618225,-0.1923221796751022,-0.6891664266586304,-0.3667848408222198,0.1790114641189575,-0.4758099913597107,-0.3787344396114349,-0.1309215575456619,-0.7611514925956726,-0.6030405163764954,-0.4458650350570678,-0.1951909512281417,-0.2023913115262985,0.0288457907736301,-0.011841866187751293
p008_9_8.tiff,0.5393646,1482,1326,../../Test_Data/p008/Tiles_156/p008_9_8.tiff,0.0220048744231462,-0.16431625187397,-0.1267004907131195,-0.0415841899812221,-0.6674118041992188,-0.1783234030008316,-0.156048446893692,0.4926753938198089,-0.2108891904354095,-0.4412716925144195,-0.4350207149982452,-0.0206232164055109,0.089126780629158,-0.3678933978080749,-0.4781190156936645,-0.2702335119247436,-0.2659739553928375,0.0207297448068857,-0.031021110713481903
p008_10_8.tiff,0.5393646,1638,1326,../../Test_Data/p008/Tiles_156/p008_10_8.tiff,-0.0152695197612047,-0.5312719345092773,0.0484930723905563,-0.5727051496505737,-0.2888168096542358,-0.1777472347021103,-0.3558394908905029,-0.8080356121063232,-0.4834186136722564,-0.8121199011802673,-0.7166727185249329,-0.6170742511749268,-0.0726752877235412,-0.3176431357860565,-0.413771390914917,-0.3282844722270965,-0.183556243777275,0.0263943392783403,-0.016450854018330574
p008_11_8.tiff,-0.72998047,1794,1326,../../Test_Data/p008/Tiles_156/p008_11_8.tiff,0.0191690009087324,-0.538333535194397,0.1762145161628723,-0.6872830986976624,-0.8786419630050659,-0.4013828933238983,-0.6042418479919434,-0.8967815637588501,-0.6697287559509277,-1.032495141029358,-1.085709810256958,-0.4079526364803314,-0.338512122631073,-0.8565039038658142,-0.7753701210021973,-0.3701023757457733,-0.2140224725008011,0.0291188899427652,-0.013142621144652367
p008_12_8.tiff,-0.72998047,1950,1326,../../Test_Data/p008/Tiles_156/p008_12_8.tiff,0.0239654947072267,-0.5159646272659302,0.1889756619930267,-0.6702693700790405,-0.4562339186668396,-0.3831808865070343,-0.7350809574127197,-0.4959690868854522,-0.7918835878372192,-0.5634505748748779,-0.5499619245529175,-0.2968207597732544,-0.6810691952705383,-0.6752297282218933,-0.5737500786781311,-0.3833988010883331,-0.089067131280899,0.0229501351714134,-0.016213061287999153
p008_13_8.tiff,-0.72998047,2106,1326,../../Test_Data/p008/Tiles_156/p008_13_8.tiff,-0.0193393323570489,-0.5775233507156372,-0.0134621635079383,-0.3645093739032745,-0.605729877948761,-0.4243374764919281,-0.1026878505945205,-0.835457444190979,-0.3050507009029388,-0.3972673118114471,-0.4277287721633911,-0.3350080847740173,-0.4242784976959228,-0.8170506954193115,-0.6176413297653198,-0.4050526916980743,-0.1431943923234939,0.02947199344635,-0.017107078805565834
p008_14_8.tiff,0.5393646,2262,1326,../../Test_Data/p008/Tiles_156/p008_14_8.tiff,-0.0203114859759807,-0.458263635635376,0.1147961094975471,-0.5681581497192383,-0.1625564098358154,-0.1558776646852493,-0.3941956758499145,-0.1367366015911102,-0.1593815833330154,-0.0987706929445266,-0.1494097560644149,0.0374534279108047,0.1131250113248825,0.2570357322692871,-0.2435042560100555,-0.0546394512057304,-0.1894241869449615,0.0187321603298187,-0.01008403766900301
p008_15_8.tiff,2.3147807,2418,1326,../../Test_Data/p008/Tiles_156/p008_15_8.tiff,-0.025670463219285,-0.4357423186302185,0.0915840566158294,-0.626490592956543,-0.7933958768844604,-0.1974947899580001,-0.1139620319008827,0.0708369687199592,-0.327848345041275,-0.5786905884742737,-0.5659047365188599,-0.40242600440979,0.0737310349941253,-0.7747780680656433,-1.0947219133377075,-0.4954386949539184,-0.2509482502937317,0.0216212756931781,-0.014237100258469582
p008_16_8.tiff,0.5393646,2574,1326,../../Test_Data/p008/Tiles_156/p008_16_8.tiff,0.0103612709790468,-0.9942061305046082,0.1335540264844894,-0.5522856712341309,-0.1582259535789489,-0.3862684667110443,-0.6586098670959473,-0.4147515594959259,-0.3891842663288116,-0.3924676179885864,-0.389791876077652,-0.7034385204315186,-0.561220109462738,-0.3206264972686767,-0.6748671531677246,-0.3478469848632812,-0.1641961485147476,0.03072290122509,-0.019540250301361084
p008_17_8.tiff,1.8757664,2730,1326,../../Test_Data/p008/Tiles_156/p008_17_8.tiff,-0.0163379795849323,-0.7623655200004578,0.0336615443229675,-0.3995313346385956,-0.860817015171051,-0.3573523163795471,-0.4253184199333191,-0.7990217804908752,0.2563659250736236,-0.4226205348968506,-0.4536382257938385,-0.3617298901081085,-0.6091667413711548,0.0538386553525924,-1.0604125261306765,-0.3733391165733337,-0.0764616578817367,0.0249959807842969,-0.010619462467730045
p008_18_8.tiff,3.2485287,2886,1326,../../Test_Data/p008/Tiles_156/p008_18_8.tiff,0.0440301448106765,0.0976419448852539,-0.249706357717514,0.7802410125732422,0.7972323894500732,0.0941028296947479,0.3854901194572449,0.8944504857063293,0.0353449545800685,0.4904265999794006,0.5031132102012634,-0.0903621613979339,0.6914673447608948,0.5105888247489929,0.4015224575996399,0.120274394750595,0.2783742547035217,0.0260914247483015,-0.017646269872784615
p008_19_8.tiff,1.8757664,3042,1326,../../Test_Data/p008/Tiles_156/p008_19_8.tiff,0.0529470294713974,0.4182302057743072,-0.3452894985675812,0.4548936188220978,-0.4920113086700439,-0.2610311210155487,0.7009256482124329,0.0105063691735267,0.8650620579719543,0.4283511638641357,0.5573022365570068,-0.0433737635612487,0.1553507596254348,-0.0255141872912645,0.6282578706741333,0.1414906531572342,-0.082099974155426,0.0227372627705335,-0.013717392459511757
p008_20_8.tiff,1.8757664,3198,1326,../../Test_Data/p008/Tiles_156/p008_20_8.tiff,0.0088748503476381,0.6471315026283264,-0.0446422323584556,0.1270006597042083,0.7016156911849976,-0.0810347944498062,0.3793020844459533,0.8811453580856323,0.6567551493644714,0.2991504669189453,0.420991450548172,0.0226365942507982,0.3548234403133392,-0.445930927991867,0.4923804402351379,0.1816238611936569,-0.1735761016607284,0.024092735722661,-0.009963336400687695
p008_21_8.tiff,0.5393646,3354,1326,../../Test_Data/p008/Tiles_156/p008_21_8.tiff,0.0280730482190847,-0.1189088076353073,-0.2549252808094024,0.228005900979042,-0.4586937427520752,-0.2602536678314209,-0.1738335490226745,0.2770903706550598,0.6057090759277344,0.1724790334701538,0.1949847191572189,-0.1569922566413879,0.0493140332400798,0.5647228956222534,0.1204739436507225,-0.0144083779305219,-0.0272906180471181,0.0284181796014308,-0.02134721353650093
p008_22_8.tiff,1.8757664,3510,1326,../../Test_Data/p008/Tiles_156/p008_22_8.tiff,0.034069150686264,-0.1515272110700607,-0.1546748876571655,0.1864930540323257,-0.1942651718854904,0.0290921814739704,0.1111111938953399,0.015172503888607,0.0144300190731883,0.2576905786991119,0.2523960173130035,-0.2564678192138672,-0.0527367852628231,-0.476845920085907,-0.1716197729110717,-0.1574260890483856,-0.0973942428827285,0.0270909257233142,-0.01497569028288126
p008_23_8.tiff,-0.72998047,3666,1326,../../Test_Data/p008/Tiles_156/p008_23_8.tiff,0.0387193858623504,-0.1806461066007614,-0.2819714248180389,-0.3113486766815185,0.2744806408882141,-0.1088691055774688,0.2739167809486389,0.225555270910263,0.6317666172981262,0.3277586102485657,0.4007782340049743,-0.0243690777570009,0.1712516397237777,-0.7188675999641418,0.0213382523506879,-0.017765874043107,0.043633684515953,0.0181300099939107,-0.021432530134916306
p008_26_8.tiff,1.8757664,4134,1326,../../Test_Data/p008/Tiles_156/p008_26_8.tiff,0.0756473392248153,-0.3866741359233856,-0.3099466264247894,0.3697728216648102,-0.1261739730834961,0.1161547154188156,-0.1431227922439575,0.0759059861302375,0.3010199964046478,0.799528956413269,0.7675290107727051,-0.41389000415802,0.3790744245052337,-0.7022469639778137,0.1818993091583252,0.1083443909883499,-0.0224453601986169,0.0318196192383766,-0.01829642429947853
p008_27_8.tiff,-0.72998047,4290,1326,../../Test_Data/p008/Tiles_156/p008_27_8.tiff,0.0573094859719276,0.029513694345951,-0.2512730658054352,-0.4473278820514679,-0.2544203102588653,-0.2316635698080063,-0.0273551493883132,-0.7947075963020325,0.0308597683906555,0.0214007515460252,0.1641340553760528,-0.5596007108688354,-0.5449093580245972,-0.6529129147529602,0.2182683050632476,-0.0376908928155899,-0.1198660135269165,0.0253325663506984,-0.020870836451649666
p008_28_8.tiff,-0.72998047,4446,1326,../../Test_Data/p008/Tiles_156/p008_28_8.tiff,0.0664474815130233,-0.2761476039886474,-0.4687256515026092,0.3920277059078216,0.211671695113182,-0.240367129445076,0.0304048657417297,0.4292655885219574,-0.2236881107091903,-0.5102619528770447,-0.6419498324394226,-0.687090277671814,-0.7102459669113159,0.3734548985958099,-0.7283658981323242,-0.326702207326889,-0.3676313757896423,0.0295664779841899,-0.011850535869598389
p008_29_8.tiff,1.315302,4602,1326,../../Test_Data/p008/Tiles_156/p008_29_8.tiff,0.0189511310309171,0.0126065649092197,-0.246142640709877,0.3971670866012573,-0.1481111943721771,-0.1066779643297195,0.00071781873703,0.9501749873161316,0.293661892414093,-0.3455949425697326,-0.3629520833492279,0.1759305298328399,0.0993111431598663,-0.0730251595377922,-0.9680100679397584,-0.2366682440042495,-0.0350797772407531,0.0167891681194305,-0.007761716842651367
p008_30_8.tiff,0.5393646,4758,1326,../../Test_Data/p008/Tiles_156/p008_30_8.tiff,0.0125699620693922,0.0530994683504104,-0.1643775403499603,0.4821994602680206,-0.5645543932914734,0.1684035211801529,0.0783888101577758,0.5434166789054871,0.4819491803646087,-0.006179230287671,0.0809140130877494,-0.2406187057495117,0.6305220127105713,0.6866272687911987,-0.5266251564025879,-0.234717845916748,-0.0631175935268402,0.0232095047831535,-0.010600008070468903
p008_31_8.tiff,0.5393646,4914,1326,../../Test_Data/p008/Tiles_156/p008_31_8.tiff,-0.0053465701639652,-0.3392432034015655,-0.1627474278211593,-0.118817999958992,0.1933029145002365,-0.097323402762413,-0.4227290153503418,-0.1787405908107757,-0.1082763895392417,-0.6257235407829285,-0.5620321035385132,-0.186791330575943,0.0922097712755203,-0.637973427772522,-0.3353424668312073,-0.2148569375276565,-0.1514720469713211,0.028188606724143,-0.021669957786798477
p008_32_8.tiff,0.5393646,5070,1326,../../Test_Data/p008/Tiles_156/p008_32_8.tiff,-0.0127566792070865,-0.502143919467926,0.0397316515445709,-0.4919247329235077,-0.674751877784729,-0.3233737051486969,-0.6834185123443604,-0.7602980732917786,-0.5513360500335693,-0.70511794090271,-0.6696410179138184,-0.3147429823875427,-0.060498472303152,-0.335229218006134,-0.6543726921081543,-0.374173641204834,-0.2499793320894241,0.0242121294140815,-0.017175311222672462
p008_33_8.tiff,-0.72998047,5226,1326,../../Test_Data/p008/Tiles_156/p008_33_8.tiff,0.0039731059223413,-0.2982303202152252,-0.1897843778133392,-0.0752674341201782,-0.3756558001041412,-0.291136622428894,-0.5585458874702454,-0.3745489418506622,0.1064160987734794,-0.8863481879234314,-0.8744804263114929,-0.2111589014530182,-0.3380849063396454,-0.5410962104797363,-0.854278564453125,-0.3891358077526092,-0.3071861565113067,0.0217219609767198,-0.01577644795179367
p008_34_8.tiff,0.5393646,5382,1326,../../Test_Data/p008/Tiles_156/p008_34_8.tiff,0.0565387830138206,0.3924605548381805,-0.5003030300140381,0.8682897686958313,0.0590714290738105,-0.1569463163614273,0.3097387552261352,0.7374811172485352,0.1608072519302368,0.267963707447052,0.3072650730609894,-0.0012361165136098,0.1503280997276306,1.19777512550354,-0.1601486206054687,-0.0346045270562171,0.0499910712242126,0.0256540738046169,-0.021322613582015038
p008_35_8.tiff,1.315302,5538,1326,../../Test_Data/p008/Tiles_156/p008_35_8.tiff,0.004314299672842,-0.0649197250604629,-0.2646226286888122,0.063592180609703,0.2207736074924469,0.0849315077066421,-0.0358511321246624,0.6984564661979675,0.0858989953994751,-0.0814448148012161,-0.1050978377461433,-0.1328492760658264,0.3291866779327392,0.4667070806026459,-0.3916923403739929,-0.1715958714485168,-0.1319068968296051,0.0226192325353622,-0.020433984696865082
p008_36_8.tiff,-0.72998047,5694,1326,../../Test_Data/p008/Tiles_156/p008_36_8.tiff,0.0010263975709676,-0.2266983836889267,-0.1916504651308059,0.0205802209675312,-0.2551813423633575,-0.0428741909563541,-0.5925703048706055,0.5126376152038574,0.1367438584566116,-1.0094118118286133,-1.0027791261672974,-0.4628254175186157,0.0623664893209934,-0.0943094342947006,-0.8494638204574585,-0.4745228588581085,-0.3170738518238067,0.0238006636500358,-0.014460954815149307
p008_37_8.tiff,-0.72998047,5850,1326,../../Test_Data/p008/Tiles_156/p008_37_8.tiff,0.0003548115491867,-0.234331801533699,-0.3034824430942535,-0.3387978076934814,-0.1893202364444732,-0.050052847713232,-0.3675609230995178,0.7405280470848083,0.0951463282108306,-0.341839075088501,-0.4088160991668701,-0.501410722732544,0.3047650754451751,0.1113491207361221,-1.0528470277786257,-0.4070724248886108,-0.2564534842967987,0.0231381896883249,-0.01617768034338951
p008_38_8.tiff,0.5393646,6006,1326,../../Test_Data/p008/Tiles_156/p008_38_8.tiff,-0.0078437440097332,-0.5635290145874023,-0.1664150953292846,-0.454484075307846,-1.050703048706055,-0.2573208808898926,-0.1503882408142089,-0.7166835069656372,-0.2392128258943557,-0.3194476366043091,-0.3580341637134552,-0.524581789970398,0.1373236924409866,-0.9379721879959106,-0.0375431552529335,0.0207754168659448,-0.1938885748386383,0.0195567961782217,-0.02109431102871895
p008_39_8.tiff,-0.72998047,6162,1326,../../Test_Data/p008/Tiles_156/p008_39_8.tiff,0.0128772277384996,-0.016888353973627,-0.3456839025020599,0.200456753373146,-0.1097254753112793,0.0402643270790576,-0.4633242487907409,0.3408124148845672,-0.5308196544647217,-0.4168026447296142,-0.4249402582645416,-0.4239083230495453,-0.3727947175502777,-0.8420495390892029,-0.2762539386749267,-0.1649211347103119,-0.3668082952499389,0.0305970385670661,-0.021134458482265472
p008_40_8.tiff,0.5393646,6318,1326,../../Test_Data/p008/Tiles_156/p008_40_8.tiff,0.021043112501502,0.1051997691392898,-0.3705814778804779,0.1388939917087555,0.2772341668605804,0.2891266942024231,0.2001811116933822,0.5124511122703552,0.0790477022528648,-0.1688777357339859,-0.2115324139595031,-0.2742266058921814,0.4154869616031647,0.2723091840744018,0.6974773406982422,0.3058745265007019,-0.0571911260485649,0.022190248593688,-0.012842996045947075
p008_41_8.tiff,0.5393646,6474,1326,../../Test_Data/p008/Tiles_156/p008_41_8.tiff,0.0346798449754715,0.1262521296739578,-0.2996071875095367,0.7932103276252747,0.195002406835556,0.0529059767723083,0.459471583366394,1.1027226448059082,0.8575247526168823,-0.294511079788208,-0.2301775217056274,-0.1068750843405723,0.6748365759849548,0.9486482739448548,-0.0096171423792839,-0.2087703198194503,-0.1288300454616546,0.0182226188480854,-0.019272323697805405
p008_42_8.tiff,-0.72998047,6630,1326,../../Test_Data/p008/Tiles_156/p008_42_8.tiff,0.029783634468913,0.1965453624725341,-0.2847888767719269,0.6550992727279663,-0.3057789802551269,0.0869887471199035,0.1569455713033676,0.1351068019866943,0.5752215385437012,0.7577047944068909,0.7344826459884644,-0.223860889673233,0.5724955201148987,-0.4175611138343811,0.1085625663399696,0.1269029825925827,-0.16546231508255,0.0199296623468399,-0.021030865609645844
p008_43_8.tiff,0.5393646,6786,1326,../../Test_Data/p008/Tiles_156/p008_43_8.tiff,-0.0011108145117759,-0.1321467906236648,-0.1938307434320449,0.112837478518486,-0.2512982189655304,-0.206773892045021,-0.3392587900161743,0.266050636768341,-0.4851526319980621,0.3469709753990173,0.4494837820529938,-0.020856512710452,-0.479952722787857,-0.4183101952075958,-0.3563238680362701,-0.1151226460933685,-0.1060373932123184,0.0227405913174152,-0.02166544273495674
p008_44_8.tiff,-0.72998047,6942,1326,../../Test_Data/p008/Tiles_156/p008_44_8.tiff,-0.0191564224660396,-0.518758237361908,-0.1346824765205383,-0.3302871584892273,-0.3709000051021576,-0.2681705057621002,-0.7700170874595642,-0.7345933318138123,-0.7891843914985657,-0.6602407097816467,-0.6261222958564758,-0.4002967476844787,0.0765624195337295,-0.8586037158966064,-0.9630087614059448,-0.4609730839729309,-0.3699336051940918,0.0230406131595373,-0.012627767398953438
p008_45_8.tiff,-0.72998047,7098,1326,../../Test_Data/p008/Tiles_156/p008_45_8.tiff,-0.0206077899783849,-0.3299817442893982,-0.0708497464656829,-0.4543026089668274,-0.6357761025428772,-0.1568339020013809,-0.6379770040512085,-0.2186827361583709,-0.599277138710022,-0.8758795261383057,-0.9478989243507384,-0.4650363028049469,-0.0986906588077545,-0.89079749584198,-0.4770481586456299,-0.3164971172809601,-0.2528431713581085,0.0287993028759956,-0.015780191868543625
p008_46_8.tiff,-0.72998047,7254,1326,../../Test_Data/p008/Tiles_156/p008_46_8.tiff,-0.0171205680817365,-0.4231917560100555,0.0005474742501974,-0.4829512536525726,-0.044024184346199,-0.2117001563310623,-0.7051458358764648,-0.0824227482080459,-0.6628884673118591,-0.9449552297592164,-0.954761564731598,-0.3527045845985412,-0.2185024470090866,-0.5340538024902344,-0.6749686598777771,-0.339116483926773,-0.2708406746387481,0.0246472135186195,-0.018401332199573517
p008_47_8.tiff,0.5393646,7410,1326,../../Test_Data/p008/Tiles_156/p008_47_8.tiff,-0.0194394346326589,-0.608251690864563,0.0577758997678756,-0.638248860836029,-0.8771953582763672,-0.2302370816469192,-0.7619635462760925,-0.6852036118507385,-0.9221605658531188,-0.5359095335006714,-0.540903627872467,-0.1495665460824966,-0.578463077545166,-0.8174617886543274,-0.7775884866714478,-0.3323038816452026,-0.3067664504051208,0.019890422001481,-0.015288915485143661
p008_48_8.tiff,0.5393646,7566,1326,../../Test_Data/p008/Tiles_156/p008_48_8.tiff,0.0154285002499818,-0.5510820746421814,0.1132805123925209,-0.6984355449676514,-1.1554827690124512,-0.3579186797142029,-0.8926206231117249,-0.4374327361583709,-0.5835521817207336,-0.6098455786705017,-0.620932936668396,-0.3202449381351471,-0.0963360071182251,-0.8847895264625549,-0.8569862246513367,-0.4370547235012054,-0.1726172417402267,0.0229287669062614,-0.011199608445167542
p008_49_8.tiff,-0.72998047,7722,1326,../../Test_Data/p008/Tiles_156/p008_49_8.tiff,-0.041252315044403,-0.3347506523132324,0.006187604740262,-0.4956172704696655,-1.2974612712860107,-0.1829707622528076,-0.5244725942611694,-0.455512672662735,0.0322018824517726,-0.2542592585086822,-0.2540031969547272,-0.0944460853934288,-0.0334396474063396,-0.5235390663146973,-0.5259825587272644,-0.2383517771959304,-0.134063109755516,0.0251112468540668,-0.017623689025640488
p008_50_8.tiff,1.315302,7878,1326,../../Test_Data/p008/Tiles_156/p008_50_8.tiff,-0.0419873259961605,-0.1794456839561462,0.0495813488960266,-0.5970014333724976,-0.6836323738098145,-0.2206418961286544,-0.6337407827377319,-0.438552051782608,-0.636455774307251,-0.8304704427719116,-0.8125787377357483,-0.4612567722797394,-0.2358449399471283,-0.635303258895874,-0.7291769981384277,-0.3641541302204132,-0.2629362344741821,0.0214832928031682,-0.017587732523679733
p008_51_8.tiff,2.3147807,8034,1326,../../Test_Data/p008/Tiles_156/p008_51_8.tiff,-0.0284396037459373,-0.2431827336549759,0.0337887406349182,-0.244120642542839,-0.2358194589614868,-0.0200335048139095,-0.5175299644470215,-0.427688866853714,-0.2805456519126892,-0.6187639832496643,-0.5643848180770874,-0.0199555251747369,0.6264438033103943,0.1432764828205108,-0.5226378440856934,-0.2628058791160583,-0.203043907880783,0.0283006057143211,-0.014531574212014675
p008_52_8.tiff,0.5393646,8190,1326,../../Test_Data/p008/Tiles_156/p008_52_8.tiff,-0.0014168825000524,-0.2923342585563659,0.0789675340056419,-0.4465250968933105,-0.4399184584617615,-0.3397181928157806,-0.6230409145355225,-0.2620524168014526,-0.1922478526830673,-0.4431074261665344,-0.4840737879276275,-0.1039677038788795,0.2043933719396591,-0.6694724559783936,0.0152223631739616,-0.1102015674114227,-0.1936595439910888,0.0231517143547534,-0.010992935858666897
p008_53_8.tiff,-0.72998047,8346,1326,../../Test_Data/p008/Tiles_156/p008_53_8.tiff,0.0154952425509691,-0.5350330471992493,0.1513279378414154,-0.6397928595542908,-0.7755386829376221,-0.3473452031612396,-0.5038132071495056,0.290476530790329,-0.805343508720398,-0.9655883312225342,-1.0259555578231812,-0.4786093235015869,-0.4666203558444977,-1.0336695909500122,-0.497266948223114,-0.3134383857250213,-0.2122753411531448,0.0242559574544429,-0.013427645899355412
p008_54_8.tiff,0.5393646,8502,1326,../../Test_Data/p008/Tiles_156/p008_54_8.tiff,-0.0087924897670745,-0.6463899612426758,0.0029861964285373,-0.4465532302856445,-0.5007930994033813,-0.1601295322179794,-0.4578695893287658,-0.5337572693824768,-0.4657676219940185,-0.6626055240631104,-0.6259531378746033,-0.5403772592544556,-0.1578260660171508,-0.1575021892786026,-0.5341546535491943,-0.3126287460327148,-0.2241463363170623,0.022593218833208,-0.01401364617049694
p008_55_8.tiff,0.5393646,8658,1326,../../Test_Data/p008/Tiles_156/p008_55_8.tiff,-0.0471457540988922,-0.4522038102149963,0.0001392532140016,-0.6265051960945129,-1.0271995067596436,-0.1862813085317611,-0.3798987865447998,-0.8299803733825684,-0.444325715303421,-0.4649489521980285,-0.481087327003479,-0.1564244329929351,-0.1383846849203109,-0.6370331048965454,-0.6152668595314026,-0.3562637269496918,-0.2056879103183746,0.0235054641962051,-0.016221214085817337
p008_56_8.tiff,1.315302,8814,1326,../../Test_Data/p008/Tiles_156/p008_56_8.tiff,0.0005648415535688,-0.6327477097511292,0.2145238667726516,-0.431374192237854,-0.6975910663604736,-0.2531595826148987,-0.3686727881431579,-0.577545702457428,-0.0626609250903129,-0.8064631223678589,-0.7207134962081909,-0.2449395656585693,-0.414249449968338,-0.3914200365543365,-0.5613317489624023,-0.2832427322864532,-0.1536450982093811,0.0215117633342742,-0.014142289757728577
p008_57_8.tiff,1.315302,8970,1326,../../Test_Data/p008/Tiles_156/p008_57_8.tiff,-0.0094052525237202,-0.3988911211490631,0.0044506937265396,-0.4297372698783874,-0.0879391282796859,-0.135219857096672,-0.7206298112869263,0.6882523894309998,0.4508709907531738,-0.3009703457355499,-0.3570286333560943,-0.1776819825172424,-0.0731947571039199,-0.8016983270645142,-0.9735368490219116,-0.4329812228679657,-0.1874410957098007,0.0201844684779644,-0.01672765612602234
p008_58_8.tiff,1.315302,9126,1326,../../Test_Data/p008/Tiles_156/p008_58_8.tiff,-0.0054984185844659,-0.1451610624790191,-0.1412963271141052,-0.0954331457614898,-0.452897161245346,0.0210361592471599,-0.376865029335022,-0.5567601323127747,-0.0590854026377201,-0.3703664541244507,-0.4019209444522857,-0.0244045685976743,0.1271747201681137,0.2094118744134903,-0.4549743831157684,-0.2279116660356521,-0.1250609159469604,0.0282389223575592,-0.0205065980553627
p008_59_8.tiff,1.8757664,9282,1326,../../Test_Data/p008/Tiles_156/p008_59_8.tiff,0.0601471066474914,-0.1607929319143295,-0.3094975650310516,0.578993558883667,-0.637210488319397,-0.0432999320328235,-0.3103957176208496,-0.3811675012111664,-0.413785308599472,-0.1986384838819503,-0.2907443046569824,0.0994197353720665,0.4958834946155548,0.2834992110729217,-0.2721018195152282,-0.129185676574707,0.0512994676828384,0.0228871293365955,-0.016980618238449097
p008_60_8.tiff,1.8757664,9438,1326,../../Test_Data/p008/Tiles_156/p008_60_8.tiff,-0.0067581199109554,-0.0202753655612468,-0.1577631086111068,0.1885548830032348,-0.2419539839029312,0.094983160495758,-0.2648075222969055,0.085951454937458,0.0827492624521255,-0.6695370674133301,-0.6102960705757141,0.1612067371606826,0.1863446980714798,0.8321703672409058,0.2242868542671203,-0.0082595199346542,0.0937031358480453,0.0248623844236135,-0.017634721472859383
